Block	Strain	Genotype	X	Y	Latence	NbSS	Taille
B4est_1_Bloc_1-28x3	P72	VDL-24	17	9	10.94094274	0.441944209999999	2.76312449
B4est_1_Bloc_1-28x3	P72	AST-005	18	9	8.8554471	2.02805613	3.05771062
B4est_1_Bloc_1-28x3	P72	ALL-011	19	9	8.85544709	22.19682001	4.05771062
B4est_1_Bloc_1-28x3	P72	KUH-29	20	9	10.03941226	8.49935215	2.70500368
B4est_1_Bloc_1-28x3	P72	6-J32	21	9	8.51346451	31.15089364	4.58677103
B4est_1_Bloc_1-28x3	P72	ALL-021	22	9	9.8841035	31.6032373	2.86846622
B4est_1_Bloc_1-28x3	P72	RHN-28	23	9	10.02643839	8.75996875	2.82323634
B4est_1_Bloc_1-28x3	P72	KUH-54	24	9	10.02643838	25.90175864	2.7631245
B4est_1_Bloc_1-28x3	P72	OLO-01	25	9	9.32949935	8.5722525	2.93947796
B4est_1_Bloc_1-28x3	P72	SN-26	26	9	9.28292532	11.03953771	3.05771062
B4est_1_Bloc_1-28x3	P72	SN-42	27	9	8.59896016	19.69107921	3.76312449
B4est_1_Bloc_1-28x3	P72	SN-33	28	9	9.09896016	37.67959762	3.58677102
B4est_1_Bloc_1-28x3	P72	1-J30	15	10	9.34247323	18.03206694	3.58677103
B4est_1_Bloc_1-28x3	P72	LOW-1	16	10	8.45391661	28.89027705	2.88135715
B4est_1_Bloc_1-28x3	P72	N-23	17	10	10.49189397	15.08937764	3.09354325
B4est_1_Bloc_1-28x3	P72	ERS-10	18	10	11.05657818	1.37221353	1.22101265
B4est_1_Bloc_1-28x3	P72	LRD-03	19	10	10.98959286	-0.585029780000001	1.79852595
B4est_1_Bloc_1-28x3	P72	BDX-02	20	10	9.36842096	9.59521568	3.35229675
B4est_1_Bloc_1-28x3	P72	VDL-32	21	10	9.53941225	7.44194421	2.41041756
B4est_1_Bloc_1-28x3	P72	NOH-06	22	10	9.15850806	15.02058535	4.64489183
B4est_1_Bloc_1-28x3	P72	ALL-174	23	10	8.78292532	27.91324023	4.23406409
B4est_1_Bloc_1-28x3	P72	NOH-10	24	10	9.00049065	24.74101638	3.76312449
B4est_1_Bloc_1-28x3	P72	CTR-09	25	10	9.00049065	19.57626331	3.41041756
B4est_1_Bloc_1-28x3	P72	NOH-25	26	10	8.94094274	9.73700557	3.70500369
B4est_1_Bloc_1-28x3	P72	N-36	27	10	8.11193403	41.86731387	4.76312449
B4est_1_Bloc_1-28x3	P72	SN-12	28	10	7.914995	21.12793047	3.58677103
B4est_1_Bloc_1-28x3	P72	NL-1210	15	11	10.01346452	11.66811603	3.41041756
B4est_1_Bloc_1-28x3	P72	AST-008	16	11	8.34247323	26.02459616	4.41041755
B4est_1_Bloc_1-28x3	P72	ALL-019	17	11	9.28292532	11.18132761	3.05771062
B4est_1_Bloc_1-28x3	P72	BDX-08	18	11	9.414995	20.70657161	4.11583142
B4est_1_Bloc_1-28x3	P72	N-63	21	11	10.06328391	15.28120194	3.14054183
B4est_1_Bloc_1-28x3	P72	DRA-38	22	11	9.61193403	9.13540124	2.70500368
B4est_1_Bloc_1-28x3	P72	SN-25	25	11	9.65850806	12.67959762	3.11583143
B4est_1_Bloc_1-28x3	P72	1-J07	26	11	9.19742967	19.35009149	3.70500369
B4est_1_Bloc_1-28x3	P72	STR-20	27	11	8.19742968	8.73299476	4.41041755
B4est_1_Bloc_1-28x3	P72	SN-11	28	11	9.11193403	18.78293193	2.88135715
B4est_1_Bloc_1-28x3	P72	KUH-34	15	12	7.82949936	44.01311457	3.93947796
B4est_1_Bloc_1-28x3	P72	STR-21	16	12	8.76995145	13.74848716	3.23406409
B4est_1_Bloc_1-28x3	P72	KUH-52	17	12	11.42796886	12.94531043	2.58677102
B4est_1_Bloc_1-28x3	P72	N-50	18	12	9.65085564	12.01657454	1.82323634
B4est_1_Bloc_1-28x3	P72	N-8	19	12	9.84247322	10.84435069	2.58677102
B4est_1_Bloc_1-28x3	P72	N-43	20	12	9.53941225	49.62966045	3.88135715
B4est_1_Bloc_1-28x3	P72	1-J19	21	12	8.76995145	26.00910375	3.23406408
B4est_1_Bloc_1-28x3	P72	N-29	22	12	9.00049065	25.12793047	3.76312449
B4est_1_Bloc_1-28x3	P72	N-15	23	12	9.44014248	14.61070808	2.87782059
B4est_1_Bloc_1-28x3	P72	1-J15	24	12	9.38139484	17.36904385	3.17594328
B4est_1_Bloc_1-28x3	P72	DRA-24	25	12	NA	26.10897809	NA
B4est_1_Bloc_1-28x3	P72	SPM-50	26	12	10.01346451	11.17385682	3.91663054
B4est_1_Bloc_1-28x3	P72	ALL-023	27	12	8.94094274	17.16237524	4.58677102
B4est_1_Bloc_1-28x3	P72	N-57	28	12	11.22337742	4.77145034	1.82323634
B4est_1_Bloc_2_28x3	P72	N-35	55	1	10.80850452	10.20154101	1.82085638
B4est_1_Bloc_2_28x3	P72	NOH-13	56	1	10.03904371	7.35481249	2.87897718
B4est_1_Bloc_2_28x3	P72	N-1	57	1	8.49798173	9.36629409	3.19607268
B4est_1_Bloc_2_28x3	P72	6-A18	58	1	8.78255677	7.17456702	3.87897718
B4est_1_Bloc_2_28x3	P72	SSN-01	59	1	8.5001221	35.66536626	3.70262371
B4est_1_Bloc_2_28x3	P72	BDX-09	60	1	8.61156549	19.88351647	4.05533065
B4est_1_Bloc_2_28x3	P72	71077-308	61	1	9.01590498	21.39326807	3.03237137
B4est_1_Bloc_2_28x3	P72	KUH-56	62	1	8.58561775	20.81462693	3.93709799
B4est_1_Bloc_2_28x3	P72	ERS-18	63	1	9.210035	36.11314827	3.02005726
B4est_1_Bloc_2_28x3	P72	92510-1	64	1	9.01247753	10.61542909	2.65850928
B4est_1_Bloc_2_28x3	P72	KUH-39	65	1	8.32913081	34.75320817	4.28980493
B4est_1_Bloc_2_28x3	P72	OLO-10	66	1	10.92872273	6.81304569	2.42446051
B4est_1_Bloc_2_28x3	P72	VDL-34	67	1	9.48827063	3.4106392	2.65893478
B4est_1_Bloc_2_28x3	P72	NOH-15	68	1	8.87468687	4.95082477	3.15238375
B4est_1_Bloc_2_28x3	P72	SN-16	55	2	8.5607924	15.28033091	4.18799519
B4est_1_Bloc_2_28x3	P72	SN-05	56	2	8.21880982	42.99329116	3.83528825
B4est_1_Bloc_2_28x3	P72	ALL-006	57	2	8.54781853	16.28434172	3.36434866
B4est_1_Bloc_2_28x3	P72	6-A09	58	2	NA	19.66378502	NA
B4est_1_Bloc_2_28x3	P72	SPM-04	61	2	7.26538385	30.0621807	3.95152987
B4est_1_Bloc_2_28x3	P72	1-A25	62	2	9.98827063	8.71317135	2.6817822
B4est_1_Bloc_2_28x3	P72	PG-10	63	2	9.57376627	-3.84997739	2.36434866
B4est_1_Bloc_2_28x3	P72	SPM-54	64	2	8.48827062	33.20743056	4.36434866
B4est_1_Bloc_2_28x3	P72	SSN-02	65	2	NA	23.88995685	NA
B4est_1_Bloc_2_28x3	P72	N-45	66	2	NA	6.92039081	NA
B4est_1_Bloc_2_28x3	P72	N-56	67	2	9.91574885	29.64829262	2.12987438
B4est_1_Bloc_2_28x3	P72	KUH-25	68	2	9.31727934	15.85897205	3.01164172
B4est_1_Bloc_2_28x3	P72	6-J02	57	3	9.2913316	19.70971138	2.65893478
B4est_1_Bloc_2_28x3	P72	SN-07	58	3	9.17223578	31.75909771	3.01164172
B4est_1_Bloc_2_28x3	P72	1-J16	59	3	8.88980111	20.01224353	3.30622785
B4est_1_Bloc_2_28x3	P72	DRA-29	60	3	8.48827062	35.34174967	4.01164172
B4est_1_Bloc_2_28x3	P72	RAM-177	61	3	9.29133159	19.67526662	3.71705559
B4est_1_Bloc_2_28x3	P72	DRA-13	62	3	11.1308613	4.01971431	1.48989111
B4est_1_Bloc_2_28x3	P72	RHN-38	63	3	8.48827063	11.6712558	3.01164172
B4est_1_Bloc_2_28x3	P72	STR-02	64	3	11.52719224	1.38767602	1.12987438
B4est_1_Bloc_2_28x3	P72	NL-1328	65	3	8.31727933	23.30730489	3.30622785
B4est_1_Bloc_2_28x3	P72	KUH-37	66	3	10.60736643	2.83600887	2.59882293
B4est_1_Bloc_2_28x3	P72	DRA-19	67	3	9.24052181	26.60983704	3.64760957
B4est_1_Bloc_2_28x3	P72	SN-45	68	3	9.54781853	22.67526661	3.54070213
B4est_1_Bloc_2_28x3	P72	1-A09	55	4	8.04781853	28.3227973	4.18799519
B4est_1_Bloc_2_28x3	P72	6-A26	56	4	9.86914668	7.09662547	1.88531231
B4est_1_Bloc_2_28x3	P72	BDG	57	4	9.25773143	14.98526954	3.42446051
B4est_1_Bloc_2_28x3	P72	DRA-32	58	4	10.66152969	10.19995978	2.83827133
B4est_1_Bloc_2_28x3	P72	71041-3-402	59	4	9.77564906	7.0311959	2.84817919
B4est_1_Bloc_2_28x3	P72	N-60	60	4	8.10736643	29.87446446	4.24611599
B4est_1_Bloc_2_28x3	P72	SSN-05	61	4	8.63331417	25.24989695	2.83528825
B4est_1_Bloc_2_28x3	P72	ALL-008	62	4	7.37682724	19.39915761	4.42246947
B4est_1_Bloc_2_28x3	P72	SSN-15	63	4	8.63331418	6.87045364	3.18799518
B4est_1_Bloc_2_28x3	P72	KUH-36	64	4	8.81727933	26.42212079	3.65893478
B4est_1_Bloc_2_28x3	P72	CTR-05	65	4	9.0607924	31.54495832	2.01164172
B4est_1_Bloc_2_28x3	P72	ALL-017	66	4	8.98827062	24.37619443	3.48258132
B4est_1_Bloc_2_28x3	P72	N-19	67	4	8.96232289	54.13909186	3.36434866
B4est_1_Bloc_2_28x3	P72	N-59	68	4	9.74475756	-0.0531860399999999	3.65893478
B4est_1_Bloc_2_28x3	P72	NOH-28	55	5	8.13331417	10.31878648	4.18799519
B4est_1_Bloc_2_28x3	P72	SN-04	56	5	8.5607924	15.63280022	4.01164172
B4est_1_Bloc_2_28x3	P72	NL-1421	57	5	12.08285834	-4.93034852	1.21444958
B4est_1_Bloc_2_28x3	P72	DRA-22	58	5	9.0012445	13.94973937	2.63608737
B4est_1_Bloc_2_28x3	P72	N-39	59	5	9.31727933	15.5679215	2.83528825
B4est_1_Bloc_2_28x3	P72	DRA-40	60	5	9.64628804	9.48353956	2.12987438
B4est_1_Bloc_2_28x3	P72	VDL-52	61	5	9.41574885	4.38366522	2.60081397
B4est_1_Bloc_2_28x3	P72	KUH-55	62	5	9.3302532	4.0311959	3.01164172
B4est_1_Bloc_2_28x3	P72	SSC	63	5	9.02187079	6.77860092	4.06976253
B4est_1_Bloc_2_28x3	P72	1-A04	64	5	9.0607924	13.42212079	3.48258132
B4est_1_Bloc_2_28x3	P72	ERS-17	65	5	9.51277872	27.441624	3.04330814
B4est_1_Bloc_2_28x3	P72	KUH-53	66	5	9.40277498	17.95483558	3.30622785
B4est_1_Bloc_2_28x3	P72	DRA-45	67	5	8.97529676	22.70570057	2.83528825
B4est_1_Bloc_2_28x3	P72	KUH-50	68	5	NA	14.99329116	NA
B4est_1_Bloc_2_28x3	P72	N-61	55	6	8.87682724	9.74415616	3.18799519
B4est_1_Bloc_2_28x3	P72	RAM-188	56	6	9.00124449	52.1305194	2.48258131
B4est_1_Bloc_2_28x3	P72	BDX-03	57	6	9.25773143	10.31878649	3.77716744
B4est_1_Bloc_2_28x3	P72	ALL-020	58	6	9.17223578	16.04267749	3.18799519
B4est_1_Bloc_2_28x3	P72	ALL-026	59	6	9.47529675	14.43761319	2.65893478
B4est_1_Bloc_2_28x3	P72	OLO-06	61	6	10.04781853	13.60236626	3.18799519
B4est_1_Bloc_2_28x3	P72	1-A26	62	6	9.37682724	28.25390776	3.01164172
B4est_1_Bloc_2_28x3	P72	N-11	63	6	NA	1.81304569	NA
B4est_1_Bloc_2_28x3	P72	N-5	64	6	10.15926192	9.37619443	1.77716744
B4est_1_Bloc_2_28x3	P72	ALL-099	65	6	8.98827062	14.62131863	3.48258131
B4est_1_Bloc_2_28x3	P72	AST-006	66	6	8.64628804	30.79008252	3.7170556
B4est_1_Bloc_2_28x3	P72	KUH-44	67	6	9.74475756	15.85496124	2.48258131
B4est_1_Bloc_2_28x3	P72	SN-02	68	6	NA	3.2958233	NA
B4est_1_Bloc_2_28x3	P72	SN-40	55	7	9.40277498	9.50249193	3.54070212
B4est_1_Bloc_2_28x3	P72	DRA-31	56	7	9.37682724	13.27286013	3.89340906
B4est_1_Bloc_2_28x3	P72	1-A08	57	7	9.21800956	12.20397059	5.18445862
B4est_1_Bloc_2_28x3	P72	N-66	58	7	9.84322708	13.06965148	2.60081397
B4est_1_Bloc_2_28x3	P72	ALL-013	59	7	8.12034031	24.49903196	4.06976253
B4est_1_Bloc_2_28x3	P72	6-A30	60	7	9.40277498	20.18847819	3.12987438
B4est_1_Bloc_2_28x3	P72	KUH-33	61	7	9.14628805	32.01625434	5.01164172
B4est_1_Bloc_2_28x3	P72	KUH-51	62	7	8.64628805	22.0466883	3.48258132
B4est_1_Bloc_2_28x3	P72	1-A02	63	7	11.06159266	1.1615042	1.19153175
B4est_1_Bloc_2_28x3	P72	ALL-014	64	7	8.44934901	34.33026808	4.06976252
B4est_1_Bloc_2_28x3	P72	ALL-034	65	7	9.65926191	9.49101034	3.01164172
B4est_1_Bloc_2_28x3	P72	N-54	66	7	8.52610654	19.88594604	4.43379468
B4est_1_Bloc_2_28x3	P72	6-A25	67	7	9.14628804	21.22693377	2.48258132
B4est_1_Bloc_2_28x3	P72	ALL-015	68	7	9.64628805	19.44909479	3.83528825
B4est_1_Bloc_2_28x3	P72	6-J17	55	8	10.5607924	14.82452728	2.54070212
B4est_1_Bloc_2_28x3	P72	N-22	56	8	9.04781853	44.77860092	4.06976252
B4est_1_Bloc_2_28x3	P72	N-28	57	8	8.96232289	3.16551501	3.01164172
B4est_1_Bloc_2_28x3	P72	NL-1138	58	8	10.72743463	-6.20234946	1.51495728
B4est_1_Bloc_2_28x3	P72	ALL-005	59	8	9.04781853	15.65977422	3.71705559
B4est_1_Bloc_2_28x3	P72	SN-18	60	8	9.21880982	21.64829263	3.54070213
B4est_1_Bloc_2_28x3	P72	N-12	61	8	NA	1.31878649	NA
B4est_1_Bloc_2_28x3	P72	ALL-012	62	8	9.21880982	16.18847819	4.42246946
B4est_1_Bloc_2_28x3	P72	KUH-42	63	8	9.67885642	36.1417107	1.95766448
B4est_1_Bloc_2_28x3	P72	LRD-04	64	8	8.21880982	50.69421898	4.36434866
B4est_1_Bloc_2_28x3	P72	NOH-45	65	8	9.42872273	17.23440454	1.71904663
B4est_1_Bloc_2_28x3	P72	ALL-002	66	8	9.8673976	8.67956771	3.79399211
B4est_1_Bloc_2_28x3	P72	N-46	67	8	9.48827063	27.0466883	2.30622785
B4est_1_Bloc_2_28x3	P72	ALL-041	68	8	9.57376627	17.08113307	2.95352091
B4est_1_Bloc_2_28x3	P72	DRA-06	55	9	9.81727934	12.70570057	2.48258132
B4est_1_Bloc_2_28x3	P72	SN-01	56	9	10.50186293	1.98526954	2.05575615
B4est_1_Bloc_2_28x3	P72	VDL-24	57	9	8.88980111	33.60983705	4.54070212
B4est_1_Bloc_2_28x3	P72	AST-005	58	9	9.07376627	11.7860717	3.30622785
B4est_1_Bloc_2_28x3	P72	ALL-011	59	9	9.12034031	16.13854101	3.71705559
B4est_1_Bloc_2_28x3	P72	KUH-29	60	9	9.59688559	21.91559873	2.6359755
B4est_1_Bloc_2_28x3	P72	6-J32	61	9	8.46232288	15.26137853	3.59882293
B4est_1_Bloc_2_28x3	P72	ALL-021	62	9	9.19286208	19.18100741	3.7751764
B4est_1_Bloc_2_28x3	P72	RHN-28	63	9	9.54781853	23.44909479	3.36434866
B4est_1_Bloc_2_28x3	P72	KUH-54	64	9	8.73178369	55.85897205	4.36434865
B4est_1_Bloc_2_28x3	P72	OLO-01	65	9	10.21014936	14.23039373	1.20471903
B4est_1_Bloc_2_28x3	P72	SN-26	66	9	8.38980111	31.13854101	4.54070213
B4est_1_Bloc_2_28x3	P72	SN-42	67	9	9.28735279	7.77459012	2.5450871
B4est_1_Bloc_2_28x3	P72	SN-33	68	9	9.80430546	6.5524291	2.89340906
B4est_1_Bloc_2_28x3	P72	1-J30	55	10	8.48827063	11.43360239	3.83528826
B4est_1_Bloc_2_28x3	P72	LOW-1	56	10	8.82913081	27.7497482	2.4661584
B4est_1_Bloc_2_28x3	P72	N-23	57	10	9.52606984	21.51956557	3.23168412
B4est_1_Bloc_2_28x3	P72	ERS-10	58	10	11.04149658	20.33586012	2.22437433
B4est_1_Bloc_2_28x3	P72	LRD-03	59	10	9.95354807	13.10567748	2.34991678
B4est_1_Bloc_2_28x3	P72	BDX-02	60	10	8.68408726	27.3588233	3.52627025
B4est_1_Bloc_2_28x3	P72	VDL-32	61	10	9.22300887	16.0941959	2.6445029
B4est_1_Bloc_2_28x3	P72	NOH-06	62	10	8.52606984	18.37777567	2.99720984
B4est_1_Bloc_2_28x3	P72	ALL-174	63	10	8.7695829	21.7187634	3.70262372
B4est_1_Bloc_2_28x3	P72	NOH-10	64	10	9.86805242	34.17857784	3.23168412
B4est_1_Bloc_2_28x3	P72	CTR-09	65	10	13.65568664	-0.43450807	1.06264044
B4est_1_Bloc_2_28x3	P72	NOH-25	66	10	9.4405742	14.10968829	3.40803759
B4est_1_Bloc_2_28x3	P72	N-36	67	10	NA	11.53347673	NA
B4est_1_Bloc_2_28x3	P72	SN-12	68	10	10.58674014	-2.52047126	1.95352091
B4est_1_Bloc_2_28x3	P72	NL-1210	55	11	8.19286207	48.69184441	4.06976253
B4est_1_Bloc_2_28x3	P72	AST-008	56	11	8.46232289	41.13107024	3.83528826
B4est_1_Bloc_2_28x3	P72	ALL-019	57	11	9.96232289	7.9318724	2.83528825
B4est_1_Bloc_2_28x3	P72	BDX-08	58	11	9.83025321	16.83600887	2.65893479
B4est_1_Bloc_2_28x3	P72	N-63	61	11	9.0607924	7.31878649	2.83528825
B4est_1_Bloc_2_28x3	P72	DRA-38	62	11	9.88980111	5.71718216	3.18799519
B4est_1_Bloc_2_28x3	P72	SN-25	65	11	7.80430547	30.64829262	3.83528825
B4est_1_Bloc_2_28x3	P72	1-J07	66	11	8.97529675	25.25736773	4.06976252
B4est_1_Bloc_2_28x3	P72	STR-20	67	11	8.97529676	27.22292296	3.83528826
B4est_1_Bloc_2_28x3	P72	SN-11	68	11	9.90277498	9.97779876	2.65893478
B4est_1_Bloc_2_28x3	P72	KUH-34	55	12	9.67129153	14.14245458	2.75288823
B4est_1_Bloc_2_28x3	P72	STR-21	56	12	10.82147139	12.55559877	1.70400416
B4est_1_Bloc_2_28x3	P72	KUH-52	57	12	11.02394687	-2.56639761	1.75245705
B4est_1_Bloc_2_28x3	P72	N-50	58	12	9.45217743	12.16629628	4.034601
B4est_1_Bloc_2_28x3	P72	N-8	59	12	10.57621914	5.95483558	2.7097458
B4est_1_Bloc_2_28x3	P72	N-43	60	12	9.31727933	10.50249193	4.06976253
B4est_1_Bloc_2_28x3	P72	1-J19	61	12	8.63331418	40.47606877	4.18799519
B4est_1_Bloc_2_28x3	P72	N-29	62	12	8.23178369	30.49502115	3.83528825
B4est_1_Bloc_2_28x3	P72	N-15	63	12	8.13331418	28.8015641	4.01164172
B4est_1_Bloc_2_28x3	P72	1-J15	64	12	9.64628804	9.92786159	2.48258132
B4est_1_Bloc_2_28x3	P72	DRA-24	65	12	9.13331418	25.97032798	4.42246946
B4est_1_Bloc_2_28x3	P72	SPM-50	66	12	8.21880982	51.97378795	3.83528826
B4est_1_Bloc_2_28x3	P72	ALL-023	67	12	9.07376627	20.2918125	4.12987438
B4est_1_Bloc_2_28x3	P72	N-57	68	12	9.83790563	27.27687094	3.48059027
B4est_1_Bloc_3_28x3	P72	N-35	105	1	9.30011341	18.43444352	3.67198622
B4est_1_Bloc_3_28x3	P72	NOH-13	106	1	8.37682724	27.90890922	3.71705559
B4est_1_Bloc_3_28x3	P72	N-1	107	1	8.31727933	19.57539227	3.83528826
B4est_1_Bloc_3_28x3	P72	6-A18	108	1	9.64628804	11.00076194	2.48258132
B4est_1_Bloc_3_28x3	P72	SSN-01	109	1	9.46232289	18.42613161	2.54070212
B4est_1_Bloc_3_28x3	P72	BDX-09	110	1	8.91574885	19.54094751	3.95352091
B4est_1_Bloc_3_28x3	P72	71077-308	111	1	9.14628805	17.49502115	4.18799519
B4est_1_Bloc_3_28x3	P72	KUH-56	112	1	9.0607924	20.21144137	3.48258132
B4est_1_Bloc_3_28x3	P72	ERS-18	113	1	7.80430547	46.36872366	3.83528825
B4est_1_Bloc_3_28x3	P72	92510-1	114	1	9.31727933	19.6827374	3.48258132
B4est_1_Bloc_3_28x3	P72	KUH-39	115	1	10.00124449	30.23841536	3.30622785
B4est_1_Bloc_3_28x3	P72	OLO-10	116	1	10.58674014	0.598355460000001	1.95352091
B4est_1_Bloc_3_28x3	P72	VDL-34	117	1	9.23178369	11.25736773	3.01164172
B4est_1_Bloc_3_28x3	P72	NOH-15	118	1	9.63331417	17.76711933	3.01164172
B4est_1_Bloc_3_28x3	P72	SN-16	105	2	9.21880982	27.11958865	3.36434865
B4est_1_Bloc_3_28x3	P72	SN-05	106	2	9.30430547	9.97779876	3.18799518
B4est_1_Bloc_3_28x3	P72	ALL-006	107	2	8.88980111	25.03520671	3.36434866
B4est_1_Bloc_3_28x3	P72	6-A09	108	2	9.65926192	6.92385078	2.65893478
B4est_1_Bloc_3_28x3	P72	SPM-04	111	2	9.37682724	23.95884639	3.18799519
B4est_1_Bloc_3_28x3	P72	1-A25	112	2	9.0607924	11.39915761	3.65893478
B4est_1_Bloc_3_28x3	P72	PG-10	113	2	9.14628805	14.96631717	3.01164172
B4est_1_Bloc_3_28x3	P72	SPM-54	114	2	10.2707053	6.39514681	2.24810704
B4est_1_Bloc_3_28x3	P72	SSN-02	115	2	NA	4.9678984	NA
B4est_1_Bloc_3_28x3	P72	N-45	116	2	NA	27.20956263	NA
B4est_1_Bloc_3_28x3	P72	N-56	117	2	NA	2.82610851	NA
B4est_1_Bloc_3_28x3	P72	KUH-25	118	2	9.30426876	13.703271	2.80953116
B4est_1_Bloc_3_28x3	P72	6-J02	107	3	9.09859161	31.67684785	4.05533065
B4est_1_Bloc_3_28x3	P72	SN-07	108	3	8.68408726	27.94493523	4.05533065
B4est_1_Bloc_3_28x3	P72	1-J16	109	3	8.96652193	23.46962839	3.1154425
B4est_1_Bloc_3_28x3	P72	DRA-29	110	3	7.99517834	25.01783558	4.33702584
B4est_1_Bloc_3_28x3	P72	RAM-177	111	3	9.6993289	22.58845511	2.94008107
B4est_1_Bloc_3_28x3	P72	DRA-13	112	3	10.31344828	4.65734464	2.24457505
B4est_1_Bloc_3_28x3	P72	RHN-38	113	3	9.76958291	14.25147819	3.28980492
B4est_1_Bloc_3_28x3	P72	STR-02	114	3	9.19425212	23.47363921	3.2546434
B4est_1_Bloc_3_28x3	P72	NL-1328	115	3	7.74363516	22.14413306	4.9952188
B4est_1_Bloc_3_28x3	P72	KUH-37	116	3	9.26958291	18.16308543	3.58439105
B4est_1_Bloc_3_28x3	P72	DRA-19	117	3	10.01309597	13.41623125	1.87897718
B4est_1_Bloc_3_28x3	P72	SN-45	118	3	8.02606984	25.20154102	4.05533065
B4est_1_Bloc_3_28x3	P72	1-A09	105	4	7.85507855	16.67283704	3.23168412
B4est_1_Bloc_3_28x3	P72	6-A26	106	4	9.42760033	39.69234025	3.05533065
B4est_1_Bloc_3_28x3	P72	BDG	107	4	11.1798952	5.03361827	2.53932168
B4est_1_Bloc_3_28x3	P72	DRA-32	108	4	8.58561774	16.91049045	4.11345146
B4est_1_Bloc_3_28x3	P72	71041-3-402	109	4	9.02606984	20.71475259	3.58439105
B4est_1_Bloc_3_28x3	P72	N-60	110	4	10.06110965	1.82209771	2.02366423
B4est_1_Bloc_3_28x3	P72	SSN-05	111	4	10.80850452	19.97428379	2.34991678
B4est_1_Bloc_3_28x3	P72	ALL-008	112	4	9.67111338	12.91049046	2.93709799
B4est_1_Bloc_3_28x3	P72	SSN-15	113	4	8.96652193	1.52703634000001	2.70262372
B4est_1_Bloc_3_28x3	P72	KUH-36	114	4	10.13751322	31.8335793	2.29179597
B4est_1_Bloc_3_28x3	P72	CTR-05	115	4	NA	15.04079876	NA
B4est_1_Bloc_3_28x3	P72	ALL-017	116	4	9.57264388	8.63839227	2.4661584
B4est_1_Bloc_3_28x3	P72	N-19	117	4	9.02606984	14.09419589	3.70262372
B4est_1_Bloc_3_28x3	P72	N-59	118	4	9.35507855	43.80314534	3.23168412
B4est_1_Bloc_3_28x3	P72	NOH-28	105	5	9.79553064	10.53104715	2.87897718
B4est_1_Bloc_3_28x3	P72	SN-04	106	5	8.85507855	27.27444136	3.34991678
B4est_1_Bloc_3_28x3	P72	NL-1421	107	5	8.58561774	15.12116989	3.76074452
B4est_1_Bloc_3_28x3	P72	DRA-22	108	5	9.19706113	23.15561466	2.34991678
B4est_1_Bloc_3_28x3	P72	N-39	109	5	12.07114223	11.62222767	1.54562252
B4est_1_Bloc_3_28x3	P72	DRA-40	110	5	9.53222062	15.31969553	2.95645026
B4est_1_Bloc_3_28x3	P72	VDL-52	111	5	9.35908895	4.97068619	3.09719229
B4est_1_Bloc_3_28x3	P72	KUH-55	112	5	8.4337511	10.08204211	4.66186413
B4est_1_Bloc_3_28x3	P72	SSC	113	5	9.76275981	27.60728612	1.95645026
B4est_1_Bloc_3_28x3	P72	1-A04	114	5	9.50627288	12.81395473	2.54363148
B4est_1_Bloc_3_28x3	P72	ERS-17	115	5	10.36403833	11.64920166	2.58078404
B4est_1_Bloc_3_28x3	P72	KUH-53	116	5	NA	14.04012656	NA
B4est_1_Bloc_3_28x3	P72	DRA-45	117	5	8.88717707	10.7140804	4.27388381
B4est_1_Bloc_3_28x3	P72	KUH-50	118	5	9.28870755	0.50340096	3.95645026
B4est_1_Bloc_3_28x3	P72	N-61	105	6	9.33528158	13.95574463	2.89633841
B4est_1_Bloc_3_28x3	P72	RAM-188	106	6	NA	28.86790272	NA
B4est_1_Bloc_3_28x3	P72	BDX-03	107	6	10.44672497	12.16642405	2.8382176
B4est_1_Bloc_3_28x3	P72	ALL-020	108	6	9.05816835	23.62222768	3.89832946
B4est_1_Bloc_3_28x3	P72	ALL-026	109	6	9.20321191	25.61074608	3.60374332
B4est_1_Bloc_3_28x3	P72	OLO-06	111	6	9.76275981	16.76802837	2.78009679
B4est_1_Bloc_3_28x3	P72	1-A26	112	6	9.77573368	11.29673235	2.95645026
B4est_1_Bloc_3_28x3	P72	N-11	113	6	9.27573368	17.91728904	2.42738986
B4est_1_Bloc_3_28x3	P72	N-5	114	6	9.09176852	16.94426304	4.3091572
B4est_1_Bloc_3_28x3	P72	ALL-099	115	6	8.86122932	23.92129986	4.3091572
B4est_1_Bloc_3_28x3	P72	AST-006	116	6	11.01679387	10.31568472	1.61105312
B4est_1_Bloc_3_28x3	P72	KUH-44	117	6	9.03222062	13.66068325	3.95645027
B4est_1_Bloc_3_28x3	P72	SN-02	118	6	NA	6.62623848	NA
B4est_1_Bloc_3_28x3	P72	SN-40	105	7	9.51924674	23.18938723	3.13280373
B4est_1_Bloc_3_28x3	P72	DRA-31	106	7	9.13069013	12.51488255	2.95645026
B4est_1_Bloc_3_28x3	P72	1-A08	107	7	8.88294131	6.88284427	3.41606464
B4est_1_Bloc_3_28x3	P72	N-66	108	7	8.03222061	52.55734894	3.48551067
B4est_1_Bloc_3_28x3	P72	ALL-013	109	7	8.17726416	28.15895328	4.3091572
B4est_1_Bloc_3_28x3	P72	6-A30	110	7	10.45969884	1.58778291	1.89832945
B4est_1_Bloc_3_28x3	P72	KUH-33	111	7	9.47267271	9.94025223	2.89832945
B4est_1_Bloc_3_28x3	P72	KUH-51	112	7	10.14593177	1.54932733	2.25401947
